customer_id,email,age,gender,country,customer_since,total_orders,total_items,total_revenue,avg_item_price,last_order_date,first_order_date,days_since_last_order,customer_lifespan_days,cancellation_rate,avg_order_value,order_density,avg_days_between_orders,purchase_interval_std,monthly_order_rate,revenue_per_day,favorite_category,favorite_department,favorite_brand,recency_segment,frequency_segment,safe_lifespan,log_total_revenue,log_avg_order_value,log_total_orders,segment,anomaly_flag,business_segment,action,channel,offer
65909,samanthahanson@example.org,59,F,Brasil,2021-04-28,4,8,516.23,64.53,2025-03-22,2021-11-02,462,1236,0.25,129.06,0.0032,412.0,95.01578816175763,0.0970873786407767,0.41766181229773464,Sweaters,Women,Allegra K,Dormant,Occasional,1236,6.2484876498558695,4.867995882441006,1.6094379124341003,2,0,Dormant,winback_discount,email,25
43190,marybrown@example.org,55,F,Japan,2025-09-11,2,7,516.08,73.73,2026-01-17,2025-12-04,161,44,0.0,258.04,0.0455,44.0,,1.3636363636363638,11.72909090909091,Maternity,Women,American Apparel,Cooling,Occasional,44,6.248197601415747,5.556982489929325,1.0986122886681098,3,0,Active Core,cross_sell,email,5
51526,pamelataylor@example.net,37,F,China,2021-10-07,2,5,515.72,103.14,2023-08-11,2022-01-09,1051,579,0.0,257.86,0.0035,579.0,,0.10362694300518134,0.8907081174438688,Accessories,Women,AN1225,Dormant,Occasional,579,6.247501141724217,5.556287375014292,1.0986122886681098,0,0,Dormant,winback_discount,email,25
54477,briannarodriguez@example.org,54,F,China,2020-12-31,4,6,515.7,85.95,2025-12-17,2024-01-19,192,698,0.25,128.93,0.0057,232.66666666666666,282.16543610678707,0.17191977077363899,0.7388252148997135,Suits,Women,As U Wish,Dormant,Occasional,698,6.247462435293139,4.866995843894645,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
37807,thomashatfield@example.org,70,M,United States,2019-08-29,4,7,515.63,73.66,2021-12-10,2019-11-13,1660,758,0.25,128.91,0.0053,252.66666666666666,28.023799409311607,0.158311345646438,0.6802506596306068,Active,Men,A:X Armani Exchange,Dormant,Occasional,758,6.247326950984918,4.866841903007641,1.6094379124341003,2,0,Dormant,winback_discount,email,25
70728,danielfuller@example.org,67,M,United States,2023-10-06,3,9,515.54,57.28,2026-05-07,2024-06-26,51,680,0.0,171.85,0.0044,340.0,74.95331880577403,0.1323529411764706,0.7581470588235294,Sleep & Lounge,Men,Nautica,Warm,Occasional,680,6.247152729897918,5.152424166367633,1.3862943611198906,2,0,Regular,no_action,none,0
46075,jeanneewing@example.org,16,F,South Korea,2022-11-28,2,5,514.93,102.99,2025-12-26,2024-08-20,183,493,0.5,257.47,0.0041,493.0,,0.12170385395537525,1.0444827586206895,Accessories,Women,Funktional,Dormant,Occasional,493,6.245971097364331,5.554779633055071,1.0986122886681098,0,0,High Value - At Risk,winback_vip_offer,email,20
92114,michaelmurray@example.com,19,M,United States,2023-01-11,2,3,514.9,171.63,2024-07-12,2023-02-02,715,526,0.0,257.45,0.0038,526.0,,0.11406844106463877,0.9788973384030418,Fashion Hoodies & Sweatshirts,Men,DC,Dormant,Occasional,526,6.245912948250604,5.554702251642048,1.0986122886681098,0,0,Dormant,winback_discount,email,25
45701,richardgibson@example.org,45,M,United Kingdom,2020-03-17,4,7,514.86,73.55,2023-02-25,2021-01-18,1218,768,0.0,128.71,0.0052,256.0,170.84495895401773,0.15625,0.670390625,Accessories,Men,Arc'teryx,Dormant,Occasional,768,6.245835410838764,4.865301189352582,1.6094379124341003,2,0,Dormant,winback_discount,email,25
60532,kevinlowery@example.org,37,M,United States,2024-10-15,4,8,514.83,64.35,2026-03-27,2025-09-14,92,194,0.0,128.71,0.0206,64.66666666666667,36.22614157391501,0.6185567010309279,2.6537628865979386,Underwear,Men,Calvin Klein,Cooling,Occasional,194,6.2457772538342216,4.865301189352582,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
93982,davidjohnson@example.net,60,M,China,2025-09-22,4,9,514.74,57.19,2026-04-07,2025-12-29,81,99,0.0,128.68,0.0404,33.0,27.730849247724098,1.2121212121212122,5.199393939393939,Pants,Men,Allegra K,Warm,Occasional,99,6.245602762524415,4.865069877427421,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
91608,markbrown@example.com,15,M,China,2022-12-15,2,5,514.72,102.94,2026-03-21,2024-09-16,98,551,1.0,257.36,0.0036,551.0,,0.1088929219600726,0.9341560798548095,Outerwear & Coats,Men,Duofold,Cooling,Occasional,551,6.245563982542637,5.554353961164272,1.0986122886681098,0,0,Regular,no_action,none,0
7189,michaelcherry@example.com,41,M,United States,2025-04-06,4,7,514.61,73.52,2026-03-09,2025-09-18,110,172,0.0,128.65,0.0233,57.33333333333333,75.93637687783986,0.6976744186046512,2.991918604651163,Accessories,Men,Allegra K,Cooling,Occasional,172,6.245350665756706,4.864838511984673,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
81548,ronaldgarcia@example.net,60,M,United States,2019-12-06,2,5,514.53,102.91,2023-06-12,2020-03-02,1111,1197,1.0,257.26,0.0017,1197.0,,0.050125313283208024,0.42984962406015037,Jeans,Men,AG Adriano Goldschmied,Dormant,Occasional,1197,6.245195497689982,5.553966829418505,1.0986122886681098,0,0,Dormant,winback_discount,email,25
81000,bettywilson@example.com,15,F,Brasil,2023-02-05,3,4,514.49,128.62,2025-07-16,2023-03-19,346,850,0.3333,171.5,0.0035,425.0,397.39401102683973,0.10588235294117647,0.6052823529411765,Dresses,Women,Gypsy 05,Dormant,Occasional,850,6.245117904626763,5.150397236471415,1.3862943611198906,2,0,Regular,no_action,none,0
98424,dennisrobinson@example.org,65,M,United States,2023-01-26,4,6,514.42,85.74,2025-06-30,2023-04-29,362,793,0.0,128.6,0.005,264.3333333333333,403.9063422791642,0.15132408575031525,0.6487011349306431,Fashion Hoodies & Sweatshirts,Men,IZOD,Dormant,Occasional,793,6.244982102277174,4.864452783918174,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
68497,jamestaylor@example.org,18,M,United States,2022-07-02,4,7,514.21,73.46,2025-11-22,2023-06-01,217,905,0.25,128.55,0.0044,301.66666666666663,251.8537935654997,0.13259668508287292,0.5681878453038675,Tops & Tees,Men,Allegra K,Dormant,Occasional,905,6.244574584539662,4.8640669070081195,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
28940,andrewdavis@example.com,44,M,China,2022-06-29,3,5,514.2,102.84,2025-11-14,2022-11-26,225,1084,0.0,171.4,0.0028,542.0,691.5504320004435,0.08302583025830258,0.47435424354243544,Accessories,Men,Emporio Armani,Dormant,Occasional,1084,6.244555174790144,5.149817358229593,1.3862943611198906,2,0,Regular,no_action,none,0
15831,brandonnorman@example.org,57,M,United States,2021-11-27,2,5,514.09,102.82,2026-04-09,2025-03-04,79,401,0.0,257.05,0.005,401.0,,0.14962593516209477,1.2820199501246883,Sweaters,Men,2(x)ist,Warm,Occasional,401,6.244341642677015,5.553153364594737,1.0986122886681098,0,0,Regular,no_action,none,0
69156,cherylgreen@example.net,40,F,China,2021-12-16,2,3,513.99,171.33,2025-09-06,2022-06-03,294,1191,0.0,256.99,0.0017,1191.0,,0.05037783375314861,0.4315617128463476,Maternity,Women,Lamaze,Dormant,Occasional,1191,6.2441474829994865,5.552920824480519,1.0986122886681098,0,0,High Value - At Risk,winback_vip_offer,email,20
37626,jameskelley@example.com,20,M,United States,2024-01-04,2,3,513.98,171.33,2025-11-17,2025-07-17,222,123,0.0,256.99,0.0163,123.0,,0.48780487804878053,4.17869918699187,Jeans,Men,Joe's Jeans,Dormant,Occasional,123,6.244128064958184,5.552920824480519,1.0986122886681098,0,0,High Value - At Risk,winback_vip_offer,email,20
88539,alexisgould@example.net,40,M,China,2023-01-19,2,2,513.95,256.98,2025-11-22,2024-09-06,217,442,0.0,256.98,0.0045,442.0,,0.13574660633484165,1.1627828054298643,Outerwear & Coats,Men,Andrew Marc,Dormant,Occasional,442,6.244069808571811,5.55288206253699,1.0986122886681098,0,0,High Value - At Risk,winback_vip_offer,email,20
30843,aprilnelson@example.org,31,F,Japan,2020-12-23,4,5,513.9,102.78,2026-05-20,2022-08-04,38,1385,0.25,128.47,0.0029,461.6666666666667,465.67621083037227,0.08664259927797835,0.3710469314079422,Fashion Hoodies & Sweatshirts,Women,Allegra K,Warm,Occasional,1385,6.243972707052095,4.863449194070556,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
28639,dennislewis@example.com,47,M,China,2019-08-11,2,5,513.86,102.77,2021-01-21,2020-06-12,1983,223,0.0,256.93,0.009,223.0,,0.26905829596412556,2.304304932735426,Accessories,Men,Ecosox,Dormant,Occasional,223,6.243895019047085,5.552688230278819,1.0986122886681098,0,0,Dormant,winback_discount,email,25
203,kendraewing@example.org,55,F,United States,2022-02-04,3,6,513.65,85.61,2025-03-28,2022-03-09,456,1115,0.3333,171.22,0.0027,557.5,515.4808434849931,0.08071748878923768,0.4606726457399103,Intimates,Women,Bella,Dormant,Occasional,1115,6.243487057972568,5.148772729268019,1.3862943611198906,0,0,Dormant,winback_discount,email,25
8019,anthonymcmahon@example.com,30,M,Japan,2022-05-30,4,9,513.58,57.06,2025-10-30,2023-01-31,240,1003,0.25,128.39,0.004,334.33333333333337,369.24968968617065,0.11964107676969093,0.5120438683948156,Pants,Men,35 Degree Below,Dormant,Occasional,1003,6.243351033954403,4.862831099327861,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
84581,jamesjohnson@example.org,14,M,China,2025-01-26,4,4,513.15,128.29,2026-04-14,2025-03-08,74,402,0.25,128.29,0.01,134.0,103.31989159885913,0.29850746268656714,1.2764925373134328,Outerwear & Coats,Men,Craghoppers,Warm,Occasional,402,6.242515051675199,4.8620579432664615,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
47128,susanenglish@example.net,52,F,Brasil,2023-03-23,3,4,513.0,128.25,2024-11-07,2023-08-17,597,448,0.3333,171.0,0.0067,224.0,8.48528137423857,0.20089285714285715,1.1450892857142858,Jeans,Women,American Apparel,Dormant,Occasional,448,6.2422232654551655,5.147494476813453,1.3862943611198906,2,0,Dormant,winback_discount,email,25
6493,markbenson@example.com,48,M,United States,2023-12-31,2,2,512.99,256.5,2026-05-31,2025-05-11,27,385,0.0,256.5,0.0052,385.0,,0.15584415584415584,1.3324415584415585,Outerwear & Coats,Men,Andrew Marc,Active,Occasional,385,6.242203810012991,5.551019720103791,1.0986122886681098,0,0,Regular,no_action,none,0
44935,stacyturner@example.net,66,F,Germany,2025-12-19,2,6,512.96,85.49,2026-01-19,2025-12-30,159,20,0.0,256.48,0.1,20.0,,2.0,17.098666666666666,Accessories,Women,A:X Armani Exchange,Cooling,Occasional,30,6.24214544141528,5.5509420471844155,1.0986122886681098,3,0,Active Core,cross_sell,email,5
95488,heatherwilliams@example.net,15,F,China,2020-03-31,4,6,512.93,85.49,2025-10-22,2020-04-11,248,2020,0.0,128.23,0.002,673.3333333333334,599.5200858464488,0.05940594059405941,0.2539257425742574,Active,Women,Autumn Cashmere,Dormant,Occasional,2020,6.242087069410477,4.8615937625371,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
87661,amyfarmer@example.org,31,F,United States,2023-01-22,4,9,512.61,56.96,2025-10-21,2024-02-26,249,603,0.0,128.15,0.0066,201.0,144.8551000137724,0.1990049751243781,0.8500995024875622,Fashion Hoodies & Sweatshirts,Women,Allegra K,Dormant,Occasional,603,6.24146422259119,4.860974519541849,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
55995,christopherwest@example.com,47,M,United States,2019-01-11,3,5,512.5,102.5,2026-01-07,2020-02-17,171,2151,0.0,170.83,0.0014,1075.5,1315.925719788165,0.04184100418410042,0.23826127382612738,Jeans,Men,2(x)ist,Cooling,Occasional,2151,6.241250029368613,5.146505615958654,1.3862943611198906,0,0,Regular,no_action,none,0
44746,davidlawrence@example.net,24,M,United States,2026-03-30,4,7,512.49,73.21,2026-06-05,2026-04-01,22,65,0.25,128.12,0.0615,21.666666666666668,10.066445913694334,1.8461538461538463,7.884461538461538,Sweaters,Men,Calvin Klein Jeans,Active,Occasional,65,6.241230554982299,4.860742204521639,1.6094379124341003,3,0,Frequent Low Spenders,bundle_offer,push,10
17414,jamesjacobs@example.net,25,M,France,2024-04-06,2,3,512.38,170.79,2025-09-22,2025-05-16,278,129,0.0,256.19,0.0155,129.0,,0.46511627906976744,3.971937984496124,Outerwear & Coats,Men,Arc'teryx,Dormant,Occasional,129,6.241016311698493,5.549815111358774,1.0986122886681098,0,0,High Value - At Risk,winback_vip_offer,email,20
60658,huntergomez@example.com,70,M,Japan,2023-03-26,4,9,512.14,56.9,2026-01-15,2023-07-03,163,927,0.25,128.03,0.0043,309.0,468.596841645353,0.12944983818770228,0.5524703344120819,Outerwear & Coats,Men,Calvin Klein,Cooling,Occasional,927,6.240548712422545,4.860044935463755,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
73933,andrewbrennan@example.net,12,M,Japan,2020-01-23,4,4,512.05,128.01,2026-05-25,2020-03-18,33,2259,0.25,128.01,0.0018,753.0,608.5055464003594,0.05312084993359894,0.2266710934041611,Accessories,Men,Cubavera,Warm,Occasional,2259,6.240373306308218,4.859889920737045,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
46412,deannacruz@example.com,38,F,Japan,2024-09-13,2,2,511.99,255.99,2026-03-31,2025-10-22,88,160,0.5,255.99,0.0125,160.0,,0.375,3.1999375,Dresses,Women,Not Your Daughter's Jeans,Warm,Occasional,160,6.240256351803387,5.54903717363235,1.0986122886681098,0,0,Regular,no_action,none,0
66082,bobbyhoward@example.org,36,M,China,2026-04-21,4,9,511.9,56.88,2026-06-14,2026-05-27,13,18,0.0,127.97,0.2222,6.0,4.582575694955841,4.0,17.063333333333333,Active,Men,Calvin Klein,Active,Occasional,30,6.240080894395223,4.8595798191763,1.6094379124341003,3,1,Anomaly,no_action,none,0
10317,elizabeththomas@example.net,68,F,France,2020-04-05,4,10,511.8,51.18,2024-06-09,2021-10-25,748,958,0.0,127.95,0.0042,319.3333333333333,5.8594652770823155,0.12526096033402923,0.5342379958246347,Intimates,Women,BCBGeneration,Dormant,Occasional,958,6.23988590560646,4.859424732327354,1.6094379124341003,2,0,Dormant,winback_discount,email,25
36772,stephenlopez@example.com,55,M,South Korea,2025-04-19,4,5,511.72,102.34,2026-02-05,2025-07-06,142,214,0.25,127.93,0.0187,71.33333333333333,58.58611894752317,0.5607476635514018,2.391214953271028,Active,Men,DC,Cooling,Occasional,214,6.239729887195971,4.859269621422746,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
81327,kennethhenderson@example.net,36,M,China,2023-07-02,3,3,511.59,170.53,2026-01-10,2023-07-30,168,895,0.0,170.53,0.0034,447.5,328.8046532517446,0.1005586592178771,0.571608938547486,Outerwear & Coats,Men,IZOD,Cooling,Occasional,895,6.239476305351072,5.144758178421734,1.3862943611198906,2,0,Regular,no_action,none,0
62936,maryfrank@example.org,65,F,Australia,2019-12-08,4,8,511.42,63.93,2025-05-19,2021-02-12,404,1557,0.0,127.85,0.0026,519.0,381.3226979868888,0.07707129094412332,0.32846499678869623,Intimates,Women,Allegra K,Dormant,Occasional,1557,6.239144601267095,4.858648937098374,1.6094379124341003,2,0,Dormant,winback_discount,email,25
38386,lesliebrooks@example.org,60,F,Brasil,2021-05-26,4,5,511.34,102.27,2024-02-13,2022-08-20,865,542,0.25,127.84,0.0074,180.66666666666666,61.85736280616345,0.22140221402214022,0.9434317343173432,Clothing Sets,Women,Danny & Nicole,Dormant,Occasional,542,6.2389884671475695,4.858571324462998,1.6094379124341003,2,0,Dormant,winback_discount,email,25
79729,deannapayne@example.com,13,F,China,2024-05-14,4,6,511.33,85.22,2026-05-02,2024-07-19,56,652,0.25,127.83,0.0061,217.33333333333331,180.20636318768916,0.18404907975460122,0.7842484662576686,Dresses,Women,2b by bebe,Warm,Occasional,652,6.2389689486684485,4.858493705803434,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
1216,eddierojas@example.com,15,M,China,2024-10-12,4,10,511.09,51.11,2026-06-05,2024-11-12,22,570,0.5,127.77,0.007,190.0,71.46327728281149,0.21052631578947367,0.8966491228070175,Accessories,Men,Allegra K,Active,Occasional,570,6.238500390841794,4.858027867285692,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
6511,alexismurphy@example.com,32,F,China,2023-11-28,4,8,511.03,63.88,2026-05-02,2025-03-17,56,411,0.25,127.76,0.0097,137.0,74.72616676907762,0.29197080291970806,1.2433819951338199,Sweaters,Women,007Lingerie,Warm,Occasional,411,6.238383217072961,4.8579502064306075,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
75933,melindawest@example.com,37,F,South Korea,2019-01-24,4,9,510.96,56.77,2024-02-23,2020-08-20,855,1282,0.0,127.74,0.0031,427.3333333333333,218.30330582319027,0.093603744149766,0.3985647425897036,Fashion Hoodies & Sweatshirts,Women,BCBGeneration,Dormant,Occasional,1282,6.238246496987591,4.85779486662447,1.6094379124341003,2,0,Dormant,winback_discount,email,25
13015,toddbridges@example.org,44,M,Germany,2022-04-02,4,5,510.89,102.18,2026-04-06,2022-06-15,82,1391,0.0,127.72,0.0029,463.6666666666667,391.0809805313132,0.08626887131560029,0.3672825305535586,Outerwear & Coats,Men,55DSL,Warm,Occasional,1391,6.238109758207283,4.857639502684128,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
40915,jeffreyjohnson@example.com,28,M,China,2024-08-06,2,4,510.89,127.72,2026-01-02,2025-12-13,176,20,1.0,255.44,0.1,20.0,,2.0,17.029666666666667,Shorts,Men,Lee,Cooling,Occasional,30,6.238109758207283,5.546894719119057,1.0986122886681098,3,0,Active Core,cross_sell,email,5
40052,michaelhernandez@example.org,40,M,China,2024-12-06,3,5,510.85,102.17,2026-02-15,2025-01-07,132,404,0.0,170.28,0.0074,202.0,243.24473272817235,0.22277227722772278,1.264480198019802,Shorts,Men,Levi's,Cooling,Occasional,404,6.23803161336578,5.143299644281427,1.3862943611198906,2,0,Regular,no_action,none,0
37684,derekchambers@example.net,39,M,Germany,2020-12-09,3,8,510.75,63.84,2024-06-08,2021-01-20,749,1235,0.3333,170.25,0.0024,617.5,273.6503243191939,0.07287449392712551,0.41356275303643725,Swim,Men,Alternative,Dormant,Occasional,1235,6.2378362245413985,5.143124477142335,1.3862943611198906,0,0,Dormant,winback_discount,email,25
36794,jamiejones@example.org,27,F,Spain,2019-11-09,3,6,510.73,85.12,2025-10-01,2020-01-23,269,2078,0.0,170.24,0.0014,1039.0,987.1210665364204,0.04331087584215592,0.24577959576515881,Tops & Tees,Women,Capezio,Dormant,Occasional,2078,6.23779714219489,5.1430660812767455,1.3862943611198906,0,0,Regular,no_action,none,0
55042,ryangeorge@example.com,51,M,Brasil,2021-07-31,2,4,510.7,127.68,2022-06-13,2022-03-03,1475,102,0.0,255.35,0.0196,102.0,,0.5882352941176471,5.006862745098039,Fashion Hoodies & Sweatshirts,Men,A:X Armani Exchange,Dormant,Occasional,102,6.237738515811046,5.546543698229709,1.0986122886681098,0,0,Dormant,winback_discount,email,25
86852,rebeccasnyder@example.com,53,F,United States,2024-07-05,4,5,510.63,102.13,2026-01-17,2024-12-27,161,386,0.25,127.66,0.0104,128.66666666666666,39.62743157628732,0.31088082901554404,1.3228756476683938,Outerwear & Coats,Women,Carhartt,Cooling,Occasional,386,6.237601707547614,4.857173265982854,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
10876,markbarajas@example.org,64,M,United States,2024-05-20,3,9,510.44,56.72,2025-11-04,2024-10-23,235,377,0.3333,170.15,0.008,188.5,105.35891039679558,0.2387267904509284,1.3539522546419098,Shorts,Men,Bottoms Out,Dormant,Occasional,377,6.2372302764584715,5.1425403649761945,1.3862943611198906,2,0,Regular,no_action,none,0
83887,bethstokes@example.org,66,F,United States,2020-07-06,4,7,510.21,72.89,2024-08-23,2021-01-07,673,1324,0.0,127.55,0.003,441.33333333333337,488.53079056834616,0.09063444108761329,0.3853549848942598,Intimates,Women,Aeropostale,Dormant,Occasional,1324,6.236780464687332,4.856317933711899,1.6094379124341003,2,0,Dormant,winback_discount,email,25
25469,danielbeck@example.org,27,M,China,2026-02-04,2,2,510.07,255.03,2026-06-03,2026-03-08,24,87,0.0,255.03,0.023,87.0,,0.6896551724137931,5.862873563218391,Outerwear & Coats,Men,Jonathan Quale,Active,Occasional,87,6.236506567123308,5.545294625113644,1.0986122886681098,0,0,Regular,no_action,none,0
76191,matthewlewis@example.org,32,M,United States,2025-06-30,3,4,510.06,127.51,2026-01-04,2025-07-16,174,172,0.0,170.02,0.0174,86.0,48.08326112068523,0.5232558139534884,2.96546511627907,Jeans,Men,Arc'teryx,Cooling,Occasional,172,6.236487000140634,5.141780508727809,1.3862943611198906,2,0,Regular,no_action,none,0
59191,angelicascott@example.net,53,F,China,2022-02-27,3,3,509.97,169.99,2025-09-10,2024-02-25,290,563,0.6667,169.99,0.0053,281.5,120.91525958289962,0.15985790408525755,0.9058081705150978,Active,Women,PUMA,Dormant,Occasional,563,6.236310880065425,5.141605075260502,1.3862943611198906,2,0,Regular,no_action,none,0
42661,cynthiagray@example.org,29,F,China,2026-03-26,3,7,509.73,72.82,2026-06-15,2026-05-12,12,34,0.0,169.91,0.0882,17.0,1.4142135623730951,2.6470588235294117,14.992058823529412,Maternity,Women,Allegra K,Active,Occasional,34,6.235841074830201,5.141137102160414,1.3862943611198906,3,0,Active Core,cross_sell,email,5
60202,jessicamaldonado@example.com,55,F,China,2021-09-19,4,7,509.44,72.78,2025-08-30,2022-03-10,301,1269,0.0,127.36,0.0032,423.0,249.8659640687383,0.09456264775413713,0.40144996059889676,Fashion Hoodies & Sweatshirts,Women,Abbey Dawn,Dormant,Occasional,1269,6.235273098865775,4.8548388162416565,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
17400,davidstone@example.com,63,M,Brasil,2025-02-24,4,6,509.42,84.9,2026-04-22,2025-04-16,66,371,0.0,127.36,0.0108,123.66666666666667,186.48681812217544,0.32345013477088946,1.373099730458221,Outerwear & Coats,Men,Billabong,Warm,Occasional,371,6.235233916215848,4.8548388162416565,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
34581,andreataylor@example.net,62,F,China,2025-08-31,4,6,509.42,84.9,2026-02-28,2025-12-17,119,73,0.25,127.36,0.0548,24.333333333333336,31.564748269760262,1.6438356164383563,6.978356164383562,Dresses,Women,BridalPetticoat,Cooling,Occasional,73,6.235233916215848,4.8548388162416565,1.6094379124341003,3,0,Frequent Low Spenders,bundle_offer,push,10
9313,alicialee@example.net,53,F,China,2022-10-10,3,8,509.32,63.67,2025-12-11,2023-01-03,198,1073,0.3333,169.77,0.0028,536.5,333.0472939388639,0.08387698042870458,0.4746691519105312,Jeans,Women,Activewear Apparel,Dormant,Occasional,1073,6.2350379799337,5.140317621899148,1.3862943611198906,2,0,Regular,no_action,none,0
16983,michellekelley@example.com,42,F,China,2019-10-03,2,6,508.98,84.83,2025-06-02,2024-08-28,390,278,0.0,254.49,0.0072,278.0,,0.2158273381294964,1.830863309352518,Accessories,Women,Arc'teryx,Dormant,Occasional,278,6.234371509263142,5.543183269934562,1.0986122886681098,0,0,Dormant,winback_discount,email,25
31684,edwardreid@example.net,28,M,Belgium,2024-08-19,4,7,508.89,72.7,2025-12-11,2024-10-17,198,420,0.0,127.22,0.0095,140.0,145.68115869940078,0.2857142857142857,1.211642857142857,Fashion Hoodies & Sweatshirts,Men,Bullhead,Dormant,Occasional,420,6.234195016180232,4.853747538559111,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
20053,sydneyjones@example.net,38,F,China,2020-12-14,2,3,508.66,169.55,2022-01-26,2021-07-08,1613,202,0.5,254.33,0.0099,202.0,,0.297029702970297,2.5181188118811884,Jeans,Women,Not Your Daughter's Jeans,Dormant,Occasional,202,6.2337438367306675,5.5425568261569795,1.0986122886681098,0,0,Dormant,winback_discount,email,25
66562,ryanwilliams@example.net,41,M,China,2025-07-12,4,9,508.39,56.49,2026-06-20,2026-01-18,7,153,0.25,127.1,0.0261,51.0,44.710177812216315,0.7843137254901962,3.32281045751634,Underwear,Men,Caterpillar,Active,Occasional,153,6.2332139314143085,4.852811208902689,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
57917,williamvelazquez@example.net,57,M,Brasil,2026-04-19,4,8,508.34,63.54,2026-05-21,2026-05-03,37,18,0.0,127.09,0.2222,6.0,3.0,4.0,16.944666666666667,Accessories,Men,Affliction,Warm,Occasional,30,6.233115769977932,4.852733141843045,1.6094379124341003,3,1,Anomaly,no_action,none,0
99529,rogerwilson@example.org,61,M,United States,2023-01-27,4,6,508.33,84.72,2026-05-10,2023-07-24,48,1021,0.25,127.08,0.0039,340.3333333333333,143.62915210128247,0.11753183153770813,0.49787463271302645,Jeans,Men,Alpine Swiss,Warm,Occasional,1021,6.233096136534323,4.852655068688459,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
47068,barbaracox@example.net,20,F,Belgium,2021-05-20,3,6,508.17,84.7,2022-01-28,2021-07-21,1611,191,0.0,169.39,0.0157,95.5,31.81980515339464,0.47120418848167545,2.6605759162303664,Leggings,Women,Alfred Dunner,Dormant,Occasional,191,6.232781949001056,5.138089927227147,1.3862943611198906,0,0,Dormant,winback_discount,email,25
9553,ericgay@example.net,14,M,France,2022-01-31,2,3,508.0,169.33,2026-04-27,2023-06-25,61,1037,0.5,254.0,0.0019,1037.0,,0.057859209257473475,0.48987463837994216,Jeans,Men,Cutter & Buck,Warm,Occasional,1037,6.2324480165505225,5.541263545158426,1.0986122886681098,0,0,Regular,no_action,none,0
62830,patriciagrant@example.com,39,F,China,2019-10-03,2,4,508.0,127.0,2023-05-28,2023-02-25,1126,92,0.0,254.0,0.0217,92.0,,0.6521739130434783,5.521739130434782,Blazers & Jackets,Women,Aryn K,Dormant,Occasional,92,6.2324480165505225,5.541263545158426,1.0986122886681098,0,0,Dormant,winback_discount,email,25
93210,kellybautista@example.net,38,F,Brasil,2022-10-09,3,4,507.94,126.98,2025-06-30,2023-01-08,362,904,0.0,169.31,0.0033,452.0,395.9797974644666,0.09955752212389381,0.5618805309734514,Fashion Hoodies & Sweatshirts,Women,Jones New York,Dormant,Occasional,904,6.2323301314098085,5.137620305850745,1.3862943611198906,2,0,Regular,no_action,none,0
20873,jeffreymccarty@example.com,67,M,Germany,2020-08-15,4,7,507.84,72.55,2026-03-17,2021-04-04,102,1808,0.25,126.96,0.0022,602.6666666666666,911.2899282518893,0.06637168141592921,0.2808849557522124,Jeans,Men,7 For All Mankind,Cooling,Occasional,1808,6.23213362528801,4.8517177150813176,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
61787,matthewwatts@example.net,47,M,Germany,2023-04-23,4,8,507.4,63.42,2026-02-22,2024-04-11,125,682,0.5,126.85,0.0059,227.33333333333334,322.96181404824523,0.1759530791788856,0.7439882697947213,Jeans,Men,Allegra K,Cooling,Occasional,682,6.231268539315299,4.850857701737196,1.6094379124341003,2,0,Frequent Low Spenders,bundle_offer,push,10
76609,hannahsimmons@example.net,55,F,China,2025-01-30,3,9,507.39,56.38,2026-06-26,2025-03-06,1,477,0.0,169.13,0.0063,238.5,200.11121907579295,0.18867924528301885,1.0637106918238994,Shorts,Women,2b by bebe,Active,Occasional,477,6.231248869570317,5.136562850694046,1.3862943611198906,2,0,Regular,no_action,none,0
